,tweet
2434,안철수 측 단일화 후보 양보할 생각 추호도 없다 동아닷컴 X1G6aHXpdb
2512,안철수 측 단일화 후보 양보할 생각 추호도 없다 출처 동아일보 네이버 뉴스 uvhCa5JDBh 지금은 2012년이 아니에요 아저씨 2021년이야
2563,안철수 측 단일화 후보 양보할 생각 추호도 없다 agWktPVo3U
2592,안철수 속셈은 선거 막판에 총리정도 되는 자리 약속 받고 단일화 해 준 뒤 총리 경력을 지렛대 삼아 차기를 도모하고 싶을 것이다 그러려면 윤과 이가 박빙의 상태가 되어야 윤이 단일화에 몸이 달테고 단일화 반대급부 쟁취도 쉬울텐데 벌써 이죄명이 고꾸라졌다 이죄명 천하에 도움이 안된다
2605,안철수 측 단일화 가능성 일축 양보할 생각 없어 1vufsxK5Z6
2612,안철수 철수를 안하겠다고 그래봐야 소용없다 이름이 철수인데 c70gqNXW6H 안철수 측 단일화 후보 양보할 생각 추호도 없다 
2648, 전국민 재난지원금 반대 60 1 찬성 32 8 출처 연합뉴스 네이버 뉴스 ZTtW8eQxMo 재난지원금도 재정에 무리가 가니 반대를 하는데 기본소득을 내세워서 이재명의 망언을 덮어주고 국민들이 경악하게 만들겠다고 안철수를 버리고 김동연과 단일화 기자의 소설이겠지 KvQoaz5l21
2711,안철수 측 단일화 다른 후보에게 양보할 생각 추호도 없어 다음 뉴스 3PU1G8jL62
2724,尹 국민통합위원장에 김한길 영입 추진 반문 빅텐트 치나 다음 뉴스 LCTvCjQAH3 김한길 생각만 해도 소름끼친다 80세 노옹과 윤은 오직 안철수 대표에게 피해만 준 인간들로 집합체를 만드는구나 단일화꿈도 꾸지마라 승리도 어림없다
2736,윤석열도 안철수 비판 삼가는데 대깨수준 일부 지지자들이 지지율 낮다고 비웃는걸 보면 참 안철수와의 단일화는 마지막 보험일텐데 
2741,이재명이 이기려면 심상정과 후보 단일화 하고 김동연도 영입하고 안철수도 끌어들여야됨 불가능한 시나리오 
2792,안철수 이재명 윤석열 당선되면 내전 일어날 수도 李 尹 서로 감옥 보낸다 별러 국민통합 불가능 후보가 기소된채 대선 치러지면 전세계적 망신 국힘이 양보하면 나로 압도적 정권교체 가능해 단일화 한다고 내 지지층이 尹에 가진 않을 것 aVzJEqXP2v
2824,안철수 지지자들이 의외로 많다 더불어당이 목에 힘주는 것은 이 점이다 너거들이 둘이 갈라치기 하면 우리한테 못 이긴다는 확신이 들기 때문이고 삼척동자도 그렇게 생각 할 것이다 단일화만이 살 길이고 정권교체의 길이다 안하면 또 5년 개고생 한다 명심하길 바란다 철수야 
2951, chang301411 happymoments56 wonnney 안철수로 단일화되면 현재의 윤지들도 다 우리편이니 너무 싸우지들 마시구요 
3061,요새 제3지대 심상정 안철수 김동연 단일화 정치 플랫폼 이야기 스멀스멀 나오는데 자칭진보라는 사람들한테사도 나오고 중앙일보에서도 나오고 전혀 동의 안되는 기획이지만 누가 이 기획을 시작했을지는 궁금하다 
3101, Nonbinory123 cheolsoo0919 sangjungsim 심상정의 안철수 김동연과의 단일화는 진보정치에도 도움이 안된다고 봐요 차라리 이재명이랑 단일화하면서 정의당이 내각 참여한다던가 아니어도 조건들 걸면 조금이나마 될 수도 있겠죠 지지랑은 별개로 총체적 난국인 대선 같아요 저도 지지후보도 아직 못정했어요 투표는 못하지만 
3154,제3지대 인사들 뭉칠까 안철수 김동연 심상정 합종연횡 0선대통령 양당체제 야권단일화 V0B8lA0M8G
3166, 만약 심상정 안철수 김동연이 정당 간 연합정치와 후보 단일화에 합의하면 어떤 일이 일어날까 rZd1lkx9ty
3250,윤석열 단일화해서 안철수에게 공약 외주해라
3262,이런 상황에서 과거 안철수 대표를 향해 정치적 비판이 아니라 정신이 이상한 사람 이란 식으로 인격 모독성 발언을 서슴지 않고 가했던 그것도 지속적으로 밝혔던 김종인 이사장이 윤석열 후보의 총괄선대위원장 이 된다면 소위 야권 단일화 는 난망이라고 할 수 있다 
3264,김종인이 윤석열의 선대위원장이 된다면 야권단일화도 어렵게 될 수밖에 없다 비록 한 자릿수 지지율을 기록하는 안철수지만 그와의 단일화 없이는 정권 교체 를 낙관하기 어렵다 정확하게 얘기하면 안 대표와 단일화를 이루지 못한다면 대선 승리 는 사실상 물 건너 가게 되는 꼴과 같다 
3270,안철수 단일화 생각 없어 완주해 당선되는 게 목표 url UaKkpYqouH
3272,김동연 심상정 안철수 단일화 대화 주저 안해 이투데이 qRe2mfD1R6 그냥 김동연 당신 갈 길 가세요
3282,제3지대 제발 단일화 하자 두 극단주의 포퓰리스트 후보를 무찌를 한국의 에마뉘엘 마크롱 이 필요하다 그것이 안철수가 될지 심상정이 될지 김동연이 될지는 확실하지 않지만 세 후보가 단일화해서 연립정부를 구성하자고 합의하면 양당에 환멸을 느낀 무당파층을 우군으로 만들수 있다 
3288,결론부터 얘기하면 이는 경선 과정에서 불거진 홍준표 의원과의 갈등 양상을 더 심화하고 안철수 국민의당 대표와의 이른바 야권 단일화 를 내팽개치는 악수 라고 할 수 있다 또 공정 정의 새로움 이란 윤석열 후보가 내세우는 구호의 정당성 을 훼손하는 자충수가 될 가능성이 크다 
3292,이거 심상정 안철수가 제3지대로 후보 단일화해도 못이기겠네 끔찍해
3305, 만약 심상정 안철수 김동연이 정당 간 연합정치와 후보 단일화에 합의하면 어떤 일이 일어날까를 물어야 한다 지금보다는 더 재미있는 일이 벌어진다 l4gQOIFaTl
3315,안철수에 대해 진지한 듯 제발 이번에는 단일화니 뭐니 하지말고 종주하기를 지지자들을 봐서라도 그 양반은 종주할 의무가 있음 
3358, 김동연 심상정 안철수 단일화 대화 주저 안해 국토보유세 원칙 안 맞고 종부세는 강화돼야 이재명ㆍ윤석열 후보혐오에 새 대안 열망 있어 기회의 문 열릴 것 이재명 국토보유세 원칙 안 맞아 윤석열 종부세 완화 보유세는 강화해야 Kg3l9YIKWw
3362, 쓸데없이 단일화 이야기 누가 하고 있죠 아 안철수로 단일화 해야한다는 이야기인가 땡큐 uuFzUfQj3R
3370,안철수 단일화 생각 없어 완주해 당선되는 게 목표 DT2kKmyYYY
3372, 징징 거려도 간다 썩을것들아 안철수 단일화 생각 없어 완주해 당선되는 게 목표 출처 세계일보 네이버 뉴스 xov9fPw0fc
3379,반드시 안철수 후보와 합당을 통한 단일화를 해야하고 당내에서 이것에 반대를 할 것으로 보이는 인사들이나 지위에 있는 사람들을 배제하고 교체하는 것으로 진행하는 것이 맞다고 생각함 안철수 대표도 너무 무리한 요구를 하진 않을 것이라고 생각함 주호영 의원을 통해 진행하는 것을 추천함
3388, 이재명 혹은 윤석열과 제3지대 세력이 단일화를 할까 이 질문은 틀렸다 오히려 심상정 안철수 김동연이 정당 간 연합정치와 후보 단일화에 합의하면 어떤 일이 일어날까를 물어야 한다 지금보다는 더 재미있는 일이 벌어진다 양당 체제 붕괴의 서막이 되진 않을까 0MwUFGSCUP
3395, 이재명 혹은 윤석열과 제3지대 세력이 단일화를 할까 이 질문은 틀렸다 오히려 만약 심상정 안철수 김동연이 정당 간 연합정치와 후보 단일화에 합의하면 어떤 일이 일어날까를 물어야 한다 지금보다는 더 재미있는 일이 벌어진다 QJVHIGLaYv
3398,안철수 단일화 생각 없어 완주해 당선되는 게 목표 출처 세계일보 네이버 뉴스 ytYp9oP4k4
3432, 안철수 단일화 생각 없어 완주해 당선되는 게 목표 출처 세계일보 네이버 뉴스 owAvfciAAo Lb5AZSfVgO
3434,안철수 단일화 생각 없어 완주해 당선되는 게 목표 출처 세계일보 네이버 뉴스 zC3gKHyT7k IsCBJI8kIU
3443,이번 대선은 양당 쓰레기들 거르고 진짜 심상정 김동연 안철수 같은 제3지대 온건파 중도 중도진보 후보들이 단일화 해서 이 중 한명이 반드시 대통령이 되어야 하고 이러한 더불어터진당 버러지 쓰레기들을 대체할 새로운 중도진보 자유주의 정치의 장을 열었으면 좋겠다 
3451,안철수 단일화 생각 없어 완주해 당선되는 게 목표 다음 뉴스 fjpkWuudP0
3454,안철수 단일화 생각 없어 완주해 당선되는 게 목표 출처 세계일보 네이버 뉴스 etLrHhxE61
3455,안철수 단일화 생각 없어 완주해 당선되는 게 목표 세계일보 네이버 뉴스 tqSvvPAuNl
3504,김영환 kbc인터뷰 윤후보에게 2가지 요청을 드렸다 하나는 끝까지 안철수와 단일화를 할것과 둘은 호남을 배척하거나 포기하지 않는것 
3576,시중여론은 정권교체지요 악재가 없는한 80 가 윤석열입니다 안철수 김동연도 훌륭하지만 야권단일화로 국민열망을 외면할수가 없습니다 여당이 아무리 이재명을 대선후보로 극찬해도 여론은 이낙연후보를 낙마시킨 당지도부를 원망합니다 당장 이낙연후보로 교체가 민주당재집권의 정답입니다 
3660,안철수가 국짐당 김종인 역할론에 대통령 선거는 후보가 모든 것을 결정하는 선거다 윤석열 후보가 휘둘리지 않는 모습을 보여야 국민들로부터 대통령감으로 평가받을 것이다 라고 훈수했다 남의 집 사정에 감놔라 배놔라 하는 걸 보면 신경이 온통 단일화협상 떡고물 에 있는 모양이다 불쌍하다 
3684,윤석열이 선대위구성으로 시급하게 끌어안아야할 사람은 뇌물종인이 아니라 홍준표다 근데도 홍대신 뇌물종인을 상왕으로 모시려는 한심한짓을 하는 이유는 막판 야권단일화에 맞닥뜨릴 안철수가 두렵기 때문 윤이 나름 사내다운 놈인 줄 알았는데 폭탄주마실 때나 사내지 정치엔 찌질한 찐쫄장부다
