,tweet
819,정부는 종합 부동산세 납부자가 국민 전체의2 도 안된다고 한다 그 영향은 차치하고라도 2 는 국민이 아니냐 편가르기가 이 정부의 기본이냐 천배 넘은 투자이익을 갖도록 설계한 이재명과 대장동 범인들은 국민의 몇 나 되나 5천만분의 10이하 너무 작아 계산이 안된다 약탈자 박살하자 fZbAf6S0fQ
843,이재명 특검 피하면 범인이라면서요 尹 조건 없이 대장동 특검 응하라 9s8fDAzI3F 대충 랜덤채팅 역관광 검색하면 제일 먼저 뜨는 짤 
846,국민의힘 자승자박 自繩自縛 대장동이 이재명 게이트인줄 알았는데 국힘게이트로 들어나면서 진퇴양난 進退兩難 에 빠졌다 필사적으로 메달려보지만 국민 대다수는 이제 알고 있다 박근혜정부가 추진하여 만든 작품이란 것 그런데 이재명이 중간에서 막으니 얼마나 속이 상했을까 7Glvlylsi3
868,대장동 원주민의 땅을 갈취하시고 입주민에게는 덤터기 씌우는 설계를 하신 성남시장 이재명 
878, alexkhan_kr forforforMoon 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다 I35TNscvWv
907,이재명 빠진 대장동 수사결과 특검 출범 불가피 Hd0L1hMxQV 화천대유 포함 컨소시엄 사업자 선정 경위 못밝혀 대장동 사업 설계자 유동규 전권 행사 배경 의문점 성남도시개발공사 퇴진 압력 의혹도 향후 수사 대상 특검 출범해도 대선 전 결론 어려워 2월엔 구속 불가능 rCpXC4RTSS
920, TVChosunNews 이재명의 사과 시장은 책임지는 자리지 사과하는 자리가 아니다 대장동 결재햇으면 책임져야지 유동규 측근 아니다라고 발뺌만 일삼다가 이것도 안되니까 사과로 빠져나가보겟다는 얄팍한 놈 대통령되도 마찬가지일것 
931,이재명이 희대의 대장동비리를 반성하고 책임을 느끼고 조건없이 특검을 받겠다구 천만에 이재명은 양심의 가책같은건 아예 없고 본인의 말과 행동은 엿하고 바꿔먹고 전혀 부담을 느낄 사람이 아니다 요즘엔 부부가 쌍으로 다니며 희비쌍극을 벌인다 판세를 바꾼다면 못 할 짓이 없는 위험한 자다 
934,이재명의 사과 시장은 책임지는 자리지 사과하는 자리가 아니다 대장동 결재햇으면 책임져야지 유동규 측근 아니다라고 발뺌만 일삼다가 이것도 안되니까 사과로 빠져나가보겟다는 얄팍한 놈 대통령되도 마찬가지일것 
938, YoungpyoHong tv에 이죄명극혐 나오면 체널돌리라고 온가족이 합창하듯합니다 국개원놈들이 더나쁜놈이라고 어른신들 분노도 만만치않습니다 범죄자를 대선후보 말이됩니까 더블어범죄당 소리듣기 부끄럽지 않으세요 이재명은 민주당을 망친원흉입니다 대장동 비리가 조단위 입니다 후보교체하라 외치십시오
943,이재명 대장동 수사 檢 긴 시간동안 뭘 했나 尹 저축은행 비리부터 신속히 특검해야 uAJj4ucvTu 조건없는 신속한 특검 재차 강조 李 확인되지 않은 검찰발 정보 마녀사냥 하듯 유통돼 그럴 시간에 윤석열 후보 부산저축은행 비리 왜 묵인했는지 수사해야 
986, SeongkiC Jaemyung_Lee 그니까 좀 공부좀 하라고요 대장동 1기가 이맹박 때부터고 대장공 2기는 박근혜 때이고 그때 부산저축은행 터졌는데 13개중에 딱 하나 대장동 PF 대출건만 수사누락을 윤짜장이 거기에 박영수와 정영학 등등 살펴보삼 가짜 프레임만 전달하면 이재명 지지도만 올려주는꼴
988, c584637 선대위 설계자 이재명님 선대위 모든 것을 결재하시고 선대위 측근인듯 측근아닌 것으로 채우실 행정업적 최대치적 대장동 화천대유하듯 하실 줄 알았음요 이재명_다_해쳐먹고_감옥가자
1022, 100HyeRyun 이재명후보는 어떠하신가요 김부선여사님과 대장동 그리고 기타 등등 자랑스러운 가요 
1034,눈물도 억지로 흘리고 쑈도 해 보고 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음 뉴스 V6QRE13QKf
1038,대장동게이트 문정부 탓하고 자빠졌네 이재명 김남근 민변 XrRS99R8aC
1047,이재명 후보가 대장동 관련 검찰 수사 결과를 두고 그 긴 시간 동안 뭘 했나 매우 궁금하다 며 사업 초기 부산저축은행의 불법대출 수사를 눈감아준 의혹을 제기한듯 조건 없는 특검을 신속하게 하자 
1062, TheMinjoo_Kr 대장동은 국짐 것이다 해 줄 때는 조용하더니 달면 삼키고 쓰면 뱉고 이재명 공부 열심히 하셨네 
1097,어제는 마누라가 오늘은 이세끼가 번갈아 눈깔에서 즙 짜네 내가 즙 짜네는 정치인들 졸라 극혐인데 역겨운짓만 골라서하는구나 부부가 쌍으로 지랄떠는거보니 겁나서 우는것같음 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음 뉴스 59foLdVVlv
1099,책임을 주둥이로 만 지는 이재명 아마 죽어도 주둥이는 안 썩을거 같다 이재명 대장동 사태 에 잘못 인정 그 자체도 제 책임 다음 뉴스 X8NO0ujOK6
1103,檢 두달간 뭐했나 대장동 4인방 만 기소 윗선 수사 제자리 출처 뉴스1 네이버 뉴스 성남시 윗선 수사없이 사건 종결 지적도 특검 도입 논의 가열 가운데 검찰 수사 의지 성과 모두 의구심 이재명_대장동게이트_특검가자 bGJjD3eX74
1119,반성만 하지말고 후보사퇴해 케 나라 구하는거다 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음 뉴스 piDkf2yCsV
1147, 윗선 규명 못한 채 끝난 대장동 수사 이재명 정치적 부담 더나 다음뉴스 3RpuV5etik
1167,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 ru0sUS2FJz
1168, 윗선 규명 못한 채 끝난 대장동 수사 이재명 정치적 부담 더나 다음뉴스 vD2SW8sM40
1189,삶 자체를 반성해야지 30 대 박스권은 넘을 수 없을 듯 주변 얘기를 들어보면 알 수 있다 성남시 위례 대장동 백현동 부패나 특검으로 뿌리뽑자 이재명 새 민주당 1일차 철저한 반성으로 시작 다음 뉴스 77iIilAl9a
1197,이재명의 눈물 찢빠들도 웃음 참느라 힘들듯 싶다 국민들께서 왜 다 환수하지 못했냐 왜 민간에 저런 비리 잔치를 예방하지 못했냐 는 지적에 대해 나는 책임 없다고 말한 것 자체가 잘못임을 인정한다 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 bjtrEklsiK
1199,송영길 지역당원에 이재명 공부 시켜라 당내 의원들 타박만 하나 다음뉴스 QqiuMMql9Z 거시기 뜯다가 드뎌 맛이 갔네 범죄 공부 땅 투기꾼과 결합해서 전국 대장동 사기쑈 
1207,이재명 검찰 대장동 수사 긴 시간 뭘했나 조건 없는 특검해야 너 님이 범인이고 몸통인데요 
1218,일제 잔재 명칭 바꾸려면 우린 그때부터 다들 아닥하고 수화로 소통해야 돼 한자어 명칭은 죄다 일본 메이지 때 만든 거야 하필 산부인과 만을 콕 찝어 말하는 건 여성유권자 표구걸용 사기야 사기 토건족 이재명 한표줍쇼 Jaemyung_Lee 성남시 대장동 위례 백현동 정자동 토건비리 이재명구속
1219,딱 소시오패스 이재명 대장동은 단군이래 최대 치적 내가 설계함 한푼도 안받음 돈받은 자가 범인 국힘게이트 이젠 제 책임 이재명은 숨소리도 믿을 수 없어 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 TTfBoP5bfw 1b94Psj6Ps
1234,이재명과 함께 화천대유 대장동 합시다 
1253,대장동 의혹 사과 정면돌파 이재명 몸낮추고 민심 호소 출처 파이낸셜뉴스 네이버 뉴스 lBSDlHw8dP
1279,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 이제 부부가 같이 육즙 공세냐 왜 고개 빳빳이 들고 남국이 말에 의하면 처음 터졌을 때 신났었다며 YbiXrxp79u
1288, 대장동 설계까지 한 전성남 이재명 경기도지사와는 다르게 윤후보는 정치가 처음인 사람이라 주최측과 약속해서 기다렸다 는 것을 그저 꼬투리만 잡으면 좋다고 하네 9XS7DFp5ax 2w8e0DW7vE
1296,최미니의 형광등 100개 소리 1 대장동 게이트 합수본 수사하면 이재명죽이기다 2 술은 썩지 않는다 3 자체 GR 발광 4 성공한 전태일
1347,이재명 검찰 그 긴 시간 동안 뭐 했나 궁금 윤석열 주임검사의 대장동 불법 대출 은폐 사건 을 수사하라 다음 뉴스 R1J7HqyLFT
1367, flymeto_sj 목탕에서도 아짐들이 이재명 부부 연기하는 거 소름 끼친다부터 집안얘기 불륜 형님사건 쌍욕 대장동 조폭 협박 부당거래 마구 쏟아지는데 아짐들 진짜 많이 알아요 sns에는 아예 이재명에 대해서는 쓰지 말라고 비겁한 대리고발쟁이라 언제 누굴 뭘로 고발할 지 모른다고 
1379, yonhaptweet 대장동 설계자는 최종 결재자 이재명은 이재명을 구속수사하라 55hY4orAJV
1408, lt 다급해진 대장동 대장부부 gt 이재명과 김혜경이 둘이서 번갈아 가며 공개장소에서 눈물을 짜낸다 많이 다급해지긴 했지 다 알지 모르겠나 
1418,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 4Knhhiuqxg 대장동 문제와 관련해서 70 나 환수했다 다른 단체장이 못하던 것을 했다 국민의힘 방해를 뚫고 이 정도 성과를 냈으면 잘한 것 아니냐 거대 이권 사업에서도 사적 이익을 전혀 취하지 않았다 만 주장
1424,이재명 검찰 그 긴 시간 동안 뭐 했나 궁금 조건 없는 특검 빨리 하자 다음뉴스 대장동 기사마다 진짜 대장동계 뇌없는 부역자들 고생한다 FOkUWJP1i7
1429,연설 프롬프터 멈추자 윤석열의 입도 멈췄다 tD2l3XZ8f4 글로벌리더스포럼 기조 연설 시작 후 기계 오작동에 생방송 중 2분간 침묵 최고위에선 국민 영원히 속일 수 없다 대장동 개발사업 의혹 이재명 정조준
1436,대장동건은 사과가 아니라 후보직을 사퇴해야 하는 매우 큰 사건이란다 민주당과 이재명아 국민들이 호구로 보여 그깟 사과 한마디로 아눼 오늘부터 다시 민주당을 지지하겠습니다로 바꿀것 같냐 네들때문에 아파트값이 폭등했어 
1441,대장동몸통 때문이지 대장동게이트는 이재명 책임이 74 다 002DXt4gyq
1483,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음뉴스 YnJOi6U9wS
1485,검찰아 대장동 이재명 책임이라잖니 구속해라 
1496,이재명 검찰 대장동 수사 긴 시간 뭘했나 조건 없는 특검해야 다음뉴스 XHP2OfS9hH 본인 측근은 왜 빼나 
1498,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음뉴스 pGBoSEZBEf
1507,이재명 빠진 대장동 수사결과 특검 출범 불가피 다음 뉴스 sbcTUKQXkQ
1510,내 눈엔 너 이재명이나 윤석열이나 도찐개찐이다 둘 다 특검 받아라 한다면서 시간끌기 너무 하네 이재명 대장동 두고 검찰 뭐 했나 부산저축銀부터 조건없이 특검 출처 매일신문 HgV1weQ6Fz
1517,아 새끼들 진짜 사퇴 금뱃지 반납 이거 말고는 사과 안 받는다고 말 했냐 안 했냐 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음 뉴스 HAdBhbDpRM
1530,더불어민주당 이재명 대선후보가 22일 검찰의 대장동 의혹 중간 수사 결과 발표에 대해 그 긴 시간 동안 무엇을 했나 매우 궁금하다 며 그럴 시간에 최초의 저축은행 비리를 왜 윤석열 후보가 묵인해 줬는지 수사 했어야 라고 말했다 5AGkKqQw65
1542, 2415kang 차라리 전국 민주당사에 위대한 어버이 이재명 수령 이라고 현수막을 걸어라 그게 지금 이재명과 민주당의 상황을 가장 정확히 표현한거다 이재명_절대_안찍는다 이재명을_거부한다 좌파전두환_이재명 대장동몸통_이재명을_수사하라 NO재명
1555, 국제 이재명 오늘 대장동 관련워딩 유체이탈 봐라 nf4J2oRn6a
1587, TheMinjoo_Kr 굳이 무리해서 왜 당원들의 생각은 묻지도 않고 당명에서 민주 빼라 이재명끝에_이낙연온다 기권하면이재명이된다 이재명_남판교대장동백현동_개발비리 이재명_연차사용내역_밝혀라 이재명_후보사퇴 이재명과_원팀없다 송영길_탄핵하라 민주당_이낙연후보로_교체
1604,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 어이가 없다 사신 巳申 같이 교활하고 뻔뻔한 삐에로 pee6tRryya
1609,제보 자료 꺼낸 김은혜 이재명 대장동 민간 이익 추가 확보 지시 4AD1V5B6TV
1616,제보 자료 꺼낸 김은혜 이재명 대장동 민간 이익 추가 확보 지시 ClpErq3JW1 YouTube 중요 필독 
1617,이재명 검찰 대장동 수사 긴 시간 뭘했나 조건 없는 특검해야 ySvAKYOxNK 검찰발 가십거리 유통할 시간에 尹 저축은행 비리 묵인 엄단했더라면 50억 클럽 수사 진척 들려오지 않아 조건없는 특검 신속하게 해야 이게 뒤집기야 
1624,이재명 대장동 사태 에 잘못 인정 그 자체도 제 책임 다음 뉴스 drSnfFlPmC 그니까 책임지고 후보 사퇴하세요 
