,tweet
3255,이재명의 더러운 뉴스가 있을때마다 입 꾹 닫고 있었던 국짐 인간들 이럴려고 그 동안 입 꾹 닫고 있었지 이상태로면 게임 끝난 것 같다 감빵에 가야할 이재명이 대권후보란건 대한민국이 마직막으로 시험에 들게 하는 것 같다 후보교체_이낙연 LQODnXidr6
3305,보수진보 표본비율까지 조정하며 이재명 지지율 조작중 어찌됐건 여론조사로 계속 이렇게 장난질하면 후보교체 명분이 약해질 수밖에 없네
3328, ubermenschhgsg itou0731 북한에게 보여지는 현재 대한민국 대선후보 평가가 정확히 세계 모든 타 국가에게 보여지는 평가라 보는게 맞겠죠 이게바로 국격추락이라는것 후보교체 물건넜으면 우리도 유행어로 밀어야할듯 그들이 노짱에게 했듯이 이재명되면 나라망한다 등 죄명이와 만주당 죗값 치르게 해야죠 
3346, 78youandme R 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
3399, rebirthaa 복붙합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
3402, destinyeoni 복붙합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
3548, TheMinjoo_Kr 민주당_후보교체하라 민주당_후보교체하라 민주당_후보교체하라 민주당_후보교체하라 독재공산당놀이 그만하고 이재명 송영길 사퇴 탈당해
3591, kwueny destinyeoni 이재명 악귀 새끼 송영길 쓰레기 새끼 만주당 부역자 버러지 새끼들 수사 안하는 새끼들 끝까지 싸워 다 감옥보낸다 여의도 amp 서초집회 참여합시다 이재명_구속수사 이재명_무기징역 이낙연_후보교체 이낙연_준비된대통령
3600, 78youandme 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
3644, feelyeseul cinix01261 사람들이 이재명에 대해 공부하기 시작하면 지지율 0으로 수렴 해버릴텐데 민주당은 감당 가능 비록 이재명 초급반이지만 그렇게 될 거란 걸 내가 잘 알겠다 그나저나 민주당은 이제 오렌지한테 제대로 먹힌 것 같네 멀리 안 나갑니다 이재명_절대_안찍어 이낙연_후보교체 북새통
3684, C9dog 김욕민은 당장 이재명 후보교체하라고 민주당에 일갈의 글을 써갈거야겠군요 
3698, TheMinjoo_Kr FBLrCrvupW 언제 어디서든 이런 헛소리릴 지껄이는 이재명을 나는 반대한다 뭐라고 통일을 지향하기엔 너무늦어 이게 과연 대한민국에서 대통령을 하겠다는 자의 입에서 나올 소리인가 나는_이재명을_반대한다 민주당은_이재명을_축출하라 후보교체하라
3779,이해찬 송영길 김어준 이재명 이렇게만 감방 보내도 소원이 없겠다 이낙연으로_후보교체하면_대선승리한다
3792, 이재명 대신 이낙연이 나가야 윤석열 이기니까 이낙연으로_후보교체하면_대선승리한다 7h3pe9A8AY
3854, TheMinjoo_Kr 이재명_무지무능합니디 이재명_대장동게이트_특검가자 유동규_정진상_이재명은_한몸이다 이재명_변호사비대납 이재명_절대_안찍는다 이낙연으로_후보교체하면_대한민국이_산다 이낙연으로_후보교체해야_지방선거당선된다 이낙연_대통령
3872, yoeman6310 국민과의_대화 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검가자 대장동몸통_이재명을_특검하라 대장동특검이나해라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
3883,이재명에 전권 위임 이재명 측근 중심 별동대 선대위에 측근 전진 배치 초선과 청년 중심 선대위 나쁘지 않음 이재명 그대로 두곤 백약이 무효인데 지지율 정체 지속이거나 하락이면 후보교체 명분만 쌓이는 것 어떤 선거 전략이든 어떤 형태의 선대위든 본질 비켜가는 건 아무 의미 없음
3916,11 22 하루백번복붙 리트윗 말고 복붙 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
4176,이재명 39 5 윤석열 40 0 李 7 1 p 오르고 尹 5 6 p 하락 KSOI fJ83dq7zqP KSOI 김어준이먹여살리며 여론조사로정치하는애들이라는데요 후보교체막아보자고 여론조작에들어갔다는점 백퍼공감 L3ZPhwKuBe
