,tweet
1473,문대통령 민주당 이낙연 지지자인 척 하면서 민주당 이재명을 비난하는 트윗 뿐이다 후보교체하라고 하는데 실제로 이낙연이 지지자는 아닌 것 같네요 윤석열을 지지하는 앞잡이들로 정권을 교체하여 문대통령을 감옥에 가두는 것이 목적 같네요 여태까지 이 계정의 트윗을 보고 판단하세요 
1492,이재명 지지율 올랐지만 민주당 내부선 여전히 우려 다음 뉴스 4bMXMSelRo 사사오입 철회하고 결선하든지 아님 이재명 사퇴시키고 이낙연으로 후보 바꾸면 됨 후보교체 
1497, tWDlZAsRhyfbu4Q kjhpan2 문재인 대통령을 알 것이니까요 저는 더블어민주당 당원도아니고 문빠도 아님니다 국민에 한사람입니다 저또한 전 더블어민주당 대표 이낙연후를 지지했지만 이제는 경선도끝났으니 섭섭하고 서운한감정 잊어먹고 우리모두 이재명대권 후보를당선시키는데 힘을모을때입니다 그러지 않으면 국민의힘
1531,박찬제 기자님 혹시 이재명씨 빼고 이낙연전총리님 포함해서 조사 한번 해보면 안될까요 이재명씨는 당내에서나 국민들에게나 지지 폭망인데 더군다나 검 경 수사가 그분을 옭죄고 있는 형국인지라 3MGlUt89Rc
1546, eduhimang yoeman6310 깨시민들 적은 더민주당내에 있다 확신 검찰 언론 사법 개혁 방해한 수박들 이낙연 일부 지지자들은 계속 이재명 후보를 가짜뉴스 살포중 SNS상 가끔씩 본다 박광은 설훈 윤영찬 김종민 이상민 기동민등등 따로노는중 y4cAsw4x6S via YouTube
1549,이재명 후보는 계속 혼자 뛰고 있었고 이낙연 측 사람들은 원팀이 아니었다 충격적이게도 이낙연측에서 캠프 합류한 사람들은 앞으로도 원팀 할 생각은 없다 
1560, ssaribi sulhoon yyc1964 깨시민들 적은 더민주당내에 있다 확신 검찰 언론 사법 개혁 방해한 수박들 이낙연 일부 지지자들은 계속 이재명 후보를 가짜뉴스 살포중 SNS상 가끔씩 본다 박광은 설훈 윤영찬 김종민 이상민 기동민등등 따로노는중 y4cAswm7Yq via YouTube
1568, dpcorea Bulloger withmin413 깨시민들 적은 더민주당내에 있다 확신 검찰 언론 사법 개혁 방해한 수박들 이낙연 일부 지지자들은 계속 이재명 후보를 가짜뉴스 살포중 SNS상 가끔씩 본다 박광은 설훈 윤영찬 김종민 이상민 기동민등등 따로노는중 y4cAswm7Yq via YouTube
1576, Jaemyung_Lee lovelylawyerjj 깨시민들 적은 더민주당내에 있다 확신 검찰 언론 사법 개혁 방해한 수박들 이낙연 일부 지지자들은 계속 이재명 후보를 가짜뉴스 살포중 SNS상 가끔씩 본다 박광은 설훈 윤영찬 김종민 이상민 기동민등등 따로노는중 y4cAswm7Yq via YouTube
1587, TheMinjoo_Kr 굳이 무리해서 왜 당원들의 생각은 묻지도 않고 당명에서 민주 빼라 이재명끝에_이낙연온다 기권하면이재명이된다 이재명_남판교대장동백현동_개발비리 이재명_연차사용내역_밝혀라 이재명_후보사퇴 이재명과_원팀없다 송영길_탄핵하라 민주당_이낙연후보로_교체
1596,역시 맥락을 봐야하는 이재명떼 다움 근데 최민희씨 이낙연 후보의 말은 그 즉시 까면서 북한말은 어찌 그리 맥락을 잘 파악하신다요 이불덮고 암수표 받아적고하는 그런거 하는거 아니지 최미니씨 kSKMg7vFQI
1614, TheMinjoo_Kr 난_공범_안해 이재명너무싫어 이재명_절대_안찍어 이재명_진짜_싫어 이낙연으로_후보교체 이낙연으로_정권_재창출 이낙연으로_후보교체
1632, 78youandme 민주당에 민주당 색깔 빼고 이재명 색으로 맞추면 굳이 국민들이 민주당을 지지해야할 이유가 있냐 파란색의 민주당이라서 김대중 노무현 문재인대통령님들의 발자취가 느껴지는 민주당이라서 지지하는건데 민주당적통_이낙연으로_후보교체하라 1NP8EU1Rrd
