tweet,date,retweets_count,link
만에 하나 이명박근혜를 대사면한다면 공공연히 문재인 정권을 심판해야 한다는 적폐 국민의 힘 당과 윤석열 후보의 사기를 진작하는 결과가 될 수밖에 없음은 보편적 상식 아닌가 청와대와 사전에 소통 교감하고 한 발언인가 지금이라도 부동산 정책 대실패의 책임을 물어 경제부총리 홍남기의 사표를 OHCHsP2uwS,2021-11-20,0,https://twitter.com/cjpcj/status/1462029597281861637
만에 하나 이명박근혜를 대사면한다면 공공연히 문재인 정권을 심판해야 한다는 적폐 국민의 힘 당과 윤석열 후보의 사기를 진작하는 결과가 될 수밖에 없음은 보편적 상식 아닌가 청와대와 사전에 소통 교감하고 한 발언인가 지금이라도 부동산 정책 대실패의 책임을 물어 경제부총리 홍남기의 사표를 tKAgZiC8Xf,2021-11-20,0,https://twitter.com/cjpcj/status/1462029359917666316
윤석열 文 부동산 정책 비판 오만과 독선이 부른 인재 人災 UvJCjE4qSW 햐 병신 중에 생병신이라니까 아니 지금 부동산 시장에 부채비율이 엄청나구먼 그걸 더 키우겠다고 나라 말아먹을 놈일쎄 ,2021-11-20,3,https://twitter.com/worship_ER/status/1461969346012585990
윤석열은 문재인 대통령의 검찰개혁 지시를 어기고 법무부장관에게 대들었다 이재명은 경기 지시사로서 실행력 있게 개혁했다 부동산 공급ㆍ가격 상승 문제 해결 이재명이면 가능하고 믿을만하지 않겠는가 ,2021-11-20,4,https://twitter.com/jskim730/status/1461966719094702081
문재인 정부의 무능과 오만과 독선이 부동산 실패를 불러와 역대 정부 이래 최악의 정부 수준으로 고통스러운 국민들 마음을 되돌리고 치유하기에도 난감하고도 힘든 시련을 젊은 세대와 집 없는 국민들이 강요당하고 있다고 윤석열 후보가 맹공을 퍼부었다 잘하리라 믿었던 준정부에 대한 기대는 무너지고 국민행복시대로의 꿈은 멀어지고 말았다,2021-11-20,0,https://twitter.com/x75ZYAvyoRPAOSm/status/1461942594489831424
윤석열 문 정부 부동산 정책 주거 안정 아닌 주거 참사 폭탄 독재 참사 수소 중심 전두환 정치 이게 무식한 윤석열 씨의 발언들이다 무식하면 말도 저질스럽고 조폭 같다는 것을 증명하는 것 같다 TIa7xldsZJ,2021-11-20,2,https://twitter.com/hopesniper/status/1461938906929246210
윤석열 선대위 구성 몰두 주거 참사 부동산 정책 비판 다음 뉴스 Hx23BJYsGf 부동산 문제가 얼마나 심각해질 거냐며 IMF 때 희생당한 70년 대생들이 천만인데 거의 거지꼴임 전세라도 살면 되는데 늙어서 저 세가 계속 오르면 주거 불안정 완전쌩거지가됨 이걸 문재원 노무현 정권이 만듦,2021-11-20,2,https://twitter.com/MindPoverty/status/1461931781943406602
윤석열 국민의 힘 대선 후보가 문재인 정부의 부동산 대책과 관련해 주거 참사를 야기했다며 강한 어조로 비판했다 아마 청약통장은 전력 계획이 없어서 모르신듯 VfiA0vgNu5,2021-11-20,0,https://twitter.com/KoPoliticGag/status/1461925882868740103
윤석열 文 부동산 정책 비판 오만과 독선이 부른 인재 人災 출처 한국일보 네이버 뉴스 zJMu5VAQj2,2021-11-20,0,https://twitter.com/sazahoo/status/1461910152102101002
이런 거 방치하면 지지율 격차 못 줄여 주택난 새로운 더 큰 이슈로 덮는 게 상책 20대 청년수당 매월 지급하라 Jaemyung_Lee 이재명 트윗 비서가 관리하나 윤석열 현 정부 부동산 대책 주거 안정 아닌 주거 참사 출처 한겨레 네이버 뉴스 z1b6pCGxFL,2021-11-20,1,https://twitter.com/KKK35123/status/1461909196799053824
