,tweet
2907, 면접 울렁증이라는 인간적 면모를 보여줌으로써 2030 취준생들의 마음을 얻으려 했나봐 아무래도 이준석 보따리에서 나온 전략인 듯 영상 윤석열 국제포럼 연설서 2분 침묵 해프닝 잠시 무대준비 다음 뉴스 CLMQ0bzX94
2912,윤석열 김병준 이준석 상임 인사안 통과 김종인은 조만간 재논의 spdPr1sRML
2930,이준석이 판단하기에 윤석열을 대중앞에 직접 내세우기에는 함량 미달임을 깨닫고 AI를 이용해서 유세도 하고 연설도 시킬 모양임 그래 그래 꼭두각시로 이용하기에는 딱 이지 오늘 TV조선 국제 포럼에도 AI 출전 시키지 그랬냐 또 사고 쳤던데 2YMfIFnql2
2954,윤석열 김종인 하루이틀 시간 더 필요 이준석 김병준 확정 이준석은 찬밥 안되기 위해서도 저자리라도 고맙게 받아야지 FecM6o7cXT
2958,이준석이 수구꼰대 이미지를 그나마 조금 흐려놨는데 윤석열이 수구꼰대 정당 이미지 쐐기박음
2968,윤석열 김종인 하루이틀 시간 더 필요 이준석 김병준 확정 출처 뉴스1 네이버 뉴스 kQ9dZXvroA
3077,문재인대통령 국민과의대화 자화자찬 빛바랜 개살구 정권교체이후 윤석열 새정부 이중과세 종부세 없앤다 국민의힘 윤석열 대통령선대위원회 총괄위원장 김종인 상임위원장 김병준 이준석 당대표 새시대준비위원장 김한길 3김 트리오시대 시작됐다 pPlqAuU2Iq
3318,윤석열이 성범죄 무고니 건강한페미니즘이니 했어도 이재명이 되면 안되니까 윤 뽑으려고 했는데 이준석 이 새끼가 너무 좆같아서 못 뽑겠음 한녀들은 하루에도 몇명이 한남한테 죽고있는데 고유정 저 돼지한남 끌어내리지 않으면 국힘 절대 안뽑아
3516,2030 써먹고 버리는건가 윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 XQLfHL9mA2
3535,윤석열 엄청난 정치력 선보였다 김한길 합류 소식에 이재명 경악 민주 발칵 뒤집혔다 이준석 홍준표 이제 큰일났다 0rHT2v5uFT
3547,아침뉴스 기쁜 소식 윤희숙 윤석열 직속 저격팀 전격 합류 이재명 선대위 폐쇄 수순 이준석 또 시작 공수처 윤 한동훈 무혐의 yattHc3fIw
3892, jk_space 이준석 너 오히려 윤석열로부터 비단주머니 받아야겠다 
3897, 윤석열의_수렴청정 시작되나 십상시 역할 할 3김 은 적절한가 인터넷 커뮤니티 에 따르면 이준석 보다 어린_者가 윤석열이라는 논란이 거세던데 6UPzuW8xxP
3954,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음뉴스 QJpkM13QRH 2030 정책 이준석이에게 일임이라 윤석열이가 이준석이를 2030 선거 대책 본부장 급으로 여기며 호구로 본 거 아닐까 
4179, jk_space 통상 선거대책위원장은 당대표가 맡습니다 그런데 국힘당은 선거대책위원회에 이준석은 보이지 않고 당 사무총장도 윤석열이 뺏어갑니다 이준석은 이제부터 아무 것도 아닙니다 2030은 잠시 이용당하고 팽당한 것입니다 국민의힘 노인의힘 오직 60대 이상에 의지해 정권을 잡겠다고 
4250, daknews10 이준석 자리에 민주당 지지자들 아니 국민들의 미래가 갈 수도 있습니다 윤석열과 정치검사친구들 검사출신국회의원들 세상이 그냥 되는 겁니다 
4251,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 GQotNWQjgu
4433, 이준석당 대표와 김기현원내대표는 비리와의혹이 넘쳐나는 윤석열 후보를 교체 하십시오ㆍ 국힘당 지지하는 국민들은 받아들일수가 없답니다ㆍ
4467, jk_space 이준석이 2030 맡아서해도 윤석열이 다 까먹으면서 지가 할일을 남에게 미루고 남의 머리 빌리기를 계속하고있는 국힘당 대선주자 한심합니다 
4548,개쌉븅딱 같은 한남민국 이번에 이재명이나 윤석열 당선 돼서 한 번 좃망 한다면 다다다음 대선 쯤엔 이준석이 대선 후보로 나올 거라고 확신함 소신 투표 꼭 해야만 혹여나 이재명 윤석열이 돼서 2030여성 억압하는 정책 펼치더라도 오히려 그게 한녀들에게 페미니즘 기폭제가 되어줬으면 좋겠다
4566,이준석 무지 행복한 요즘이겠다 윤석열 아저씨가 수양대군인것 같다 
4576,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음 뉴스 79r3TOiRHY더늦기전에 후보 바꿔이등신들아 
